Date,Hour,District,Latitude,Longitude,Vehicle_Type,Cause,Severity,Month,Province
2025-01-21,19,Solukhumbu,27.58993673113911,86.74754912454526,Motorcycle,Speeding,Fatal,1,Koshi
2025-02-06,19,Kaski,28.199320420585657,84.00099362189582,Car,Speeding,Serious,2,Gandaki
2025-06-05,22,Rautahat,26.97300019951872,85.30859121377077,Motorcycle,Drink Driving,Fatal,6,Madhesh
2025-02-09,21,Dadeldhura,29.261211045203794,80.5692858039885,Bus,Drink Driving,Fatal,2,Sudurpashchim
2025-04-21,15,Pyuthan,28.12435807109868,82.74405602014707,Bus,Poor Road,Minor,4,Lumbini
2025-09-23,20,Baitadi,29.568755497466796,80.5563575706277,Truck,Speeding,Fatal,9,Sudurpashchim
2025-02-19,15,Bhojpur,27.109267716188924,87.1135938048912,Car,Speeding,Minor,2,Koshi
2025-02-21,20,Siraha,26.682711308847825,86.32582547631293,Motorcycle,Monsoon Weather,Fatal,2,Madhesh
2025-04-29,16,Kailali,28.71768149043808,80.60950636161895,Truck,Speeding,Serious,4,Sudurpashchim
2025-09-30,14,Humla,29.93542257159911,81.54782610684573,Truck,Reckless Driving,Serious,9,Karnali
2025-07-17,18,Nuwakot,27.97570452690324,85.1489965262694,Motorcycle,Speeding,Fatal,7,Bagmati
2025-04-08,9,Darchula,29.913220955170477,80.60908951073787,Bus,Speeding,Serious,4,Sudurpashchim
2025-04-09,12,Chitwan,27.64974940339925,84.44817375334668,Motorcycle,Speeding,Serious,4,Bagmati
2025-09-27,17,Bara,27.09672342290871,84.92956505207125,Motorcycle,Speeding,Fatal,9,Madhesh
2025-12-03,18,Chitwan,27.641311431488436,84.52786550755194,Motorcycle,Speeding,Serious,12,Bagmati
2025-05-08,16,Dhanusha,26.72924076542759,85.90047469175965,Car,Speeding,Minor,5,Madhesh
2025-10-19,13,Sunsari,26.650645295770754,87.16651861142317,Motorcycle,Overtaking,Serious,10,Koshi
2025-11-17,15,Dhading,27.87766653647168,84.89101373196841,Truck,Speeding,Fatal,11,Bagmati
2025-04-02,19,Achham,29.15224682497158,81.2742283509371,Motorcycle,Speeding,Fatal,4,Sudurpashchim
2025-10-13,19,Kaski,28.134341228497586,84.04580514755256,Car,Speeding,Serious,10,Gandaki
2025-10-13,17,Sindhupalchok,27.931974998345286,85.65574200177844,Motorcycle,Speeding,Serious,10,Bagmati
2025-08-01,21,Lalitpur,27.60270393902015,85.38358761139654,Motorcycle,Poor Road,Fatal,8,Bagmati
2025-02-24,19,Taplejung,27.304800853390056,87.68186765888022,Motorcycle,Reckless Driving,Minor,2,Koshi
2025-11-23,15,Siraha,26.810922401857297,86.27558617833651,Motorcycle,Poor Road,Serious,11,Madhesh
2025-10-23,17,Lalitpur,27.70260667284803,85.30569590747035,Bus,Speeding,Fatal,10,Bagmati
2025-07-03,13,Palpa,27.825275932042434,83.57958473011608,Car,Reckless Driving,Fatal,7,Lumbini
2025-12-12,17,Sunsari,26.6312826010156,87.11068718632924,Motorcycle,Speeding,Serious,12,Koshi
2025-08-23,21,Banke,27.973508886789663,81.72164600236607,Motorcycle,Speeding,Fatal,8,Lumbini
2025-12-26,20,Bara,26.972618842246415,85.05185588634136,Motorcycle,Speeding,Fatal,12,Madhesh
2025-12-07,22,Chitwan,27.527062014931595,84.48275523657632,Motorcycle,Speeding,Serious,12,Bagmati
2025-08-07,17,Bara,27.10159878024097,84.95294914404998,Bus,Speeding,Serious,8,Madhesh
2025-02-23,22,Arghakhanchi,28.008513216884005,83.1996414302563,Truck,Speeding,Serious,2,Lumbini
2025-03-27,17,Mugu,29.578584554034766,82.22599003947782,Motorcycle,Speeding,Fatal,3,Karnali
2025-04-03,22,Baglung,28.244622355516952,83.57556613743941,Motorcycle,Speeding,Fatal,4,Gandaki
2025-10-09,17,Dhanusha,26.787364222550128,85.91957315592626,Bus,Poor Road,Serious,10,Madhesh
2025-07-25,20,Dailekh,28.80212362373671,81.74922338047945,Motorcycle,Speeding,Fatal,7,Karnali
2025-09-16,22,Chitwan,27.628859365396355,84.4996137125931,Motorcycle,Speeding,Fatal,9,Bagmati
2025-06-22,17,Dhankuta,26.984264898586073,87.36137226012282,Motorcycle,Monsoon Weather,Serious,6,Koshi
2025-12-03,18,Kathmandu,27.701483886681988,85.30672639343507,Car,Speeding,Minor,12,Bagmati
2025-03-22,21,Tanahun,27.979183070927476,84.24362246845641,Bus,Reckless Driving,Serious,3,Gandaki
2025-10-01,17,Bara,27.06483647667838,85.0617380841721,Car,Speeding,Fatal,10,Madhesh
2025-11-04,14,Dhading,27.929954406588976,84.96094772785412,Bus,Speeding,Fatal,11,Bagmati
2025-08-15,23,Sarlahi,26.973813555256747,85.51351887620163,Truck,Monsoon Weather,Minor,8,Madhesh
2025-06-30,16,Tanahun,27.956203581904337,84.28305833218967,Motorcycle,Speeding,Fatal,6,Gandaki
2025-06-11,18,Chitwan,27.61354917168917,84.44363977254626,Motorcycle,Monsoon Weather,Fatal,6,Bagmati
2025-10-09,21,Bara,27.09093410006027,85.00783722384398,Motorcycle,Speeding,Fatal,10,Madhesh
2025-06-16,16,Chitwan,27.542977862385673,84.49912063423342,Motorcycle,Overtaking,Fatal,6,Bagmati
2025-07-10,14,Dang,28.031510980134353,82.22190182541559,Car,Speeding,Fatal,7,Lumbini
2025-07-31,18,Okhaldhunga,27.32199472941026,86.50665452452373,Motorcycle,Speeding,Fatal,7,Koshi
2025-11-21,12,Chitwan,27.535245786839475,84.54047697183618,Car,Reckless Driving,Minor,11,Bagmati
2025-08-09,17,Kathmandu,27.66855375754131,85.28429774904744,Motorcycle,Speeding,Serious,8,Bagmati
2025-06-15,18,Mahottari,26.84539493583989,85.82818394854758,Motorcycle,Speeding,Fatal,6,Madhesh
2025-11-08,17,Palpa,27.8686153561402,83.54261715890114,Motorcycle,Overtaking,Serious,11,Lumbini
2025-05-04,13,Rukum East,28.683434899320275,82.53071833480202,Motorcycle,Reckless Driving,Serious,5,Lumbini
2025-10-16,22,Dhanusha,26.79136811959548,85.94163726234902,Car,Drink Driving,Fatal,10,Madhesh
2025-10-07,18,Kaski,28.23310866163011,83.95155110783621,Motorcycle,Reckless Driving,Serious,10,Gandaki
2025-04-20,22,Kanchanpur,28.855090758625014,80.30557249251842,Bus,Poor Road,Fatal,4,Sudurpashchim
2025-07-12,17,Jhapa,26.620977251491787,87.83261034226305,Motorcycle,Reckless Driving,Serious,7,Koshi
2025-10-09,15,Rupandehi,27.50228429192673,83.49263283935963,Car,Speeding,Fatal,10,Lumbini
2025-05-11,18,Achham,29.11602442369178,81.2237110624683,Motorcycle,Monsoon Weather,Serious,5,Sudurpashchim
2025-07-04,17,Bara,27.125574188535023,84.96772219089215,Motorcycle,Reckless Driving,Serious,7,Madhesh
2025-08-20,14,Kavrepalanchok,27.559884458618622,85.54770558009704,Motorcycle,Reckless Driving,Fatal,8,Bagmati
2025-08-18,22,Jhapa,26.556745297203737,87.94260610201438,Motorcycle,Monsoon Weather,Fatal,8,Koshi
2025-07-23,16,Banke,28.03292378522544,81.64039366023395,Bus,Speeding,Serious,7,Lumbini
2025-01-01,12,Mahottari,26.855593586549414,85.78310193595865,Motorcycle,Speeding,Fatal,1,Madhesh
2025-01-18,21,Nuwakot,27.966327692656183,85.25620031466148,Motorcycle,Reckless Driving,Fatal,1,Bagmati
2025-05-26,16,Saptari,26.592795791212463,86.67003117797397,Motorcycle,Reckless Driving,Fatal,5,Madhesh
2025-11-02,16,Saptari,26.664149519284685,86.68989385175031,Motorcycle,Speeding,Serious,11,Madhesh
2025-01-09,12,Mahottari,26.809121986431048,85.74437780549846,Motorcycle,Overtaking,Serious,1,Madhesh
2025-09-23,23,Ilam,26.848770491196962,87.96846040606238,Car,Speeding,Fatal,9,Koshi
2025-03-11,14,Sarlahi,27.01272023066655,85.62297522610005,Motorcycle,Speeding,Fatal,3,Madhesh
2025-06-04,18,Kathmandu,27.657032561971793,85.317701585301,Truck,Speeding,Fatal,6,Bagmati
2025-01-04,20,Chitwan,27.656388539053193,84.55223096228396,Motorcycle,Reckless Driving,Serious,1,Bagmati
2025-06-03,19,Kaski,28.236578508659278,83.93023603221933,Bus,Speeding,Fatal,6,Gandaki
2025-04-24,17,Lalitpur,27.693104864145553,85.29561041961534,Motorcycle,Overtaking,Serious,4,Bagmati
2025-04-20,12,Mahottari,26.85488590352748,85.81746579408632,Car,Reckless Driving,Minor,4,Madhesh
2025-06-11,15,Jhapa,26.567498193843882,87.93624375550617,Motorcycle,Speeding,Fatal,6,Koshi
2025-01-12,18,Jhapa,26.575872334822755,87.8309393406897,Motorcycle,Speeding,Fatal,1,Koshi
2025-12-20,15,Rupandehi,27.49317552415186,83.4762434570752,Motorcycle,Overtaking,Fatal,12,Lumbini
2025-05-22,18,Dhading,27.867358877146515,84.87008906995463,Motorcycle,Speeding,Fatal,5,Bagmati
2025-10-11,20,Rupandehi,27.43993080764074,83.43697839775598,Motorcycle,Speeding,Fatal,10,Lumbini
2025-09-19,20,Lalitpur,27.727892869488986,85.28565109780608,Motorcycle,Reckless Driving,Serious,9,Bagmati
2025-10-12,14,Kaski,28.205029902829775,84.01891796044465,Motorcycle,Speeding,Serious,10,Gandaki
2025-10-20,23,Lalitpur,27.572159563341483,85.38407032953572,Motorcycle,Reckless Driving,Fatal,10,Bagmati
2025-10-20,20,Makwanpur,27.43184802955599,85.10905855787375,Motorcycle,Speeding,Serious,10,Bagmati
2025-03-21,17,Bara,26.976231625423917,84.9433061682982,Motorcycle,Drink Driving,Fatal,3,Madhesh
2025-02-18,21,Surkhet,28.57160471271641,81.57527388369012,Motorcycle,Reckless Driving,Fatal,2,Karnali
2025-01-20,23,Kavrepalanchok,27.655647075684485,85.47179217846211,Motorcycle,Speeding,Fatal,1,Bagmati
2025-08-24,13,Gulmi,28.072577884235148,83.24100998978857,Bus,Speeding,Serious,8,Lumbini
2025-07-02,17,Sindhuli,27.301714504113768,85.99457172255327,Motorcycle,Speeding,Fatal,7,Bagmati
2025-03-21,10,Kathmandu,27.69998736438579,85.27402995608198,Car,Reckless Driving,Minor,3,Bagmati
2025-03-12,18,Kavrepalanchok,27.62151926255449,85.49500133082522,Motorcycle,Speeding,Serious,3,Bagmati
2025-05-16,19,Kaski,28.150403806814825,84.00027038435606,Motorcycle,Monsoon Weather,Minor,5,Gandaki
2025-07-07,17,Dang,28.07859655137418,82.3625697339604,Car,Reckless Driving,Serious,7,Lumbini
2025-10-26,16,Kaski,28.21489717722939,83.9861658830028,Bus,Speeding,Fatal,10,Gandaki
2025-05-08,11,Lalitpur,27.729741580801296,85.32758354362142,Motorcycle,Speeding,Fatal,5,Bagmati
2025-04-30,19,Nawalparasi East,27.63721864351351,84.21552888572405,Motorcycle,Monsoon Weather,Serious,4,Gandaki
2025-05-12,22,Kaski,28.157469487339085,83.9156041584475,Motorcycle,Speeding,Fatal,5,Gandaki
2025-06-03,16,Nawalparasi East,27.67145440549789,84.085335941403,Motorcycle,Reckless Driving,Serious,6,Gandaki
2025-02-17,19,Lalitpur,27.62970376591247,85.30777238169307,Motorcycle,Monsoon Weather,Serious,2,Bagmati
2025-10-20,13,Gulmi,28.057606090727877,83.37866552731967,Car,Speeding,Serious,10,Lumbini
2025-07-24,19,Dhanusha,26.70535707573331,85.9301210205611,Motorcycle,Reckless Driving,Minor,7,Madhesh
2025-10-19,16,Kathmandu,27.641158419905704,85.33721816416531,Bus,Poor Road,Serious,10,Bagmati
2025-04-22,15,Bhaktapur,27.706427709169255,85.41713229171775,Bus,Speeding,Fatal,4,Bagmati
2025-02-09,15,Rautahat,26.959333002926396,85.31934212306908,Motorcycle,Poor Road,Fatal,2,Madhesh
2025-06-16,16,Parsa,27.156265235739014,84.79738971574459,Bus,Speeding,Serious,6,Madhesh
2025-09-05,19,Sarlahi,26.98490910408034,85.53963153466162,Truck,Speeding,Fatal,9,Madhesh
2025-03-30,14,Kaski,28.277218840603428,84.0358857331449,Motorcycle,Monsoon Weather,Minor,3,Gandaki
2025-09-07,16,Rasuwa,28.137499326123777,85.36220432408047,Motorcycle,Speeding,Fatal,9,Bagmati
2025-12-20,17,Morang,26.687677504932594,87.41454429682011,Motorcycle,Reckless Driving,Minor,12,Koshi
2025-12-26,14,Kailali,28.62872849838072,80.5929705934827,Car,Speeding,Fatal,12,Sudurpashchim
2025-10-23,23,Rautahat,27.039503733638693,85.3133273274576,Motorcycle,Poor Road,Fatal,10,Madhesh
2025-02-18,15,Nawalparasi East,27.598026586264126,84.12447873384457,Bus,Speeding,Fatal,2,Gandaki
2025-11-01,15,Dhading,27.87084390000427,84.8618155061095,Motorcycle,Reckless Driving,Fatal,11,Bagmati
2025-11-25,15,Palpa,27.774901688562235,83.60237652615378,Motorcycle,Monsoon Weather,Fatal,11,Lumbini
2025-06-03,23,Bhaktapur,27.726779043965326,85.458725225983,Motorcycle,Monsoon Weather,Serious,6,Bagmati
2025-01-20,19,Kathmandu,27.753639952642597,85.38137659913009,Motorcycle,Speeding,Fatal,1,Bagmati
2025-10-23,15,Lalitpur,27.636584072975616,85.29536420544427,Motorcycle,Speeding,Fatal,10,Bagmati
2025-07-15,21,Kavrepalanchok,27.52921974106947,85.61887865950023,Motorcycle,Reckless Driving,Serious,7,Bagmati
2025-02-10,18,Rupandehi,27.430531682870104,83.48858168245928,Motorcycle,Speeding,Fatal,2,Lumbini
2025-01-29,18,Salyan,28.380497328714494,82.22180492391988,Bus,Speeding,Minor,1,Karnali
2025-06-21,16,Jhapa,26.53713632334946,87.95065733621676,Motorcycle,Reckless Driving,Serious,6,Koshi
2025-06-28,15,Rautahat,26.96522477314619,85.26785419475901,Motorcycle,Speeding,Fatal,6,Madhesh
2025-08-11,19,Sarlahi,27.01528310558055,85.6296772213932,Motorcycle,Reckless Driving,Fatal,8,Madhesh
2025-08-02,16,Lalitpur,27.65281158687667,85.38980938182291,Bus,Poor Road,Fatal,8,Bagmati
2025-03-03,23,Bajura,29.545799972519795,81.64733829026835,Motorcycle,Overtaking,Serious,3,Sudurpashchim
2025-04-27,14,Sindhupalchok,27.9397535982606,85.66184676002766,Motorcycle,Speeding,Fatal,4,Bagmati
2025-12-01,22,Saptari,26.55070748929453,86.82423060271738,Motorcycle,Speeding,Fatal,12,Madhesh
2025-11-05,17,Banke,28.123502977991013,81.68953083748964,Bus,Speeding,Fatal,11,Lumbini
2025-01-06,18,Gorkha,27.967400391976426,84.55922872645476,Motorcycle,Drink Driving,Fatal,1,Gandaki
2025-11-21,20,Kaski,28.278177638781912,83.91064685041731,Pedestrian,Speeding,Serious,11,Gandaki
2025-11-20,16,Pyuthan,28.15497028674261,82.7768732800772,Motorcycle,Monsoon Weather,Fatal,11,Lumbini
2025-07-15,20,Banke,28.037019155156354,81.70311642379981,Motorcycle,Speeding,Fatal,7,Lumbini
2025-01-28,9,Achham,29.034496482560858,81.27666714856323,Motorcycle,Reckless Driving,Serious,1,Sudurpashchim
2025-06-06,15,Lalitpur,27.72232388434713,85.3518505460434,Motorcycle,Overtaking,Fatal,6,Bagmati
2025-09-26,15,Nawalparasi West,27.590790266368945,83.84120084815288,Motorcycle,Poor Road,Serious,9,Lumbini
2025-01-22,14,Jhapa,26.479691213306232,87.85251321492167,Motorcycle,Speeding,Fatal,1,Koshi
2025-06-13,17,Dolpa,29.098602120972995,82.87890403719607,Motorcycle,Reckless Driving,Fatal,6,Karnali
2025-10-04,19,Jhapa,26.535745966901256,87.9450315805801,Motorcycle,Reckless Driving,Fatal,10,Koshi
2025-10-17,20,Baglung,28.192348677610838,83.6256787082114,Motorcycle,Monsoon Weather,Fatal,10,Gandaki
2025-03-18,18,Sunsari,26.520017637088294,87.0800893640922,Bus,Monsoon Weather,Minor,3,Koshi
2025-06-17,16,Jhapa,26.53532577917402,87.95455176316878,Bus,Reckless Driving,Serious,6,Koshi
2025-09-15,19,Kailali,28.643199322490315,80.60873942546057,Bicycle,Drink Driving,Serious,9,Sudurpashchim
2025-12-24,18,Dhading,27.928560836292277,84.85672526146755,Motorcycle,Drink Driving,Fatal,12,Bagmati
2025-04-24,20,Parsa,27.151972840843133,84.91582516530211,Motorcycle,Reckless Driving,Fatal,4,Madhesh
2025-03-20,20,Banke,28.051956564058486,81.59517168988603,Motorcycle,Speeding,Fatal,3,Lumbini
2025-01-26,18,Parsa,27.170450287470004,84.86475202880136,Car,Overtaking,Serious,1,Madhesh
2025-12-11,15,Dolpa,29.024312761567703,82.83449510491961,Motorcycle,Reckless Driving,Serious,12,Karnali
2025-07-21,16,Sarlahi,26.94508501682256,85.4918062524099,Car,Overtaking,Serious,7,Madhesh
2025-08-17,16,Kathmandu,27.66151452328975,85.31265685171769,Motorcycle,Poor Road,Fatal,8,Bagmati
2025-11-01,17,Sindhuli,27.22947460766384,86.01250398262474,Motorcycle,Monsoon Weather,Serious,11,Bagmati
2025-10-22,18,Sarlahi,27.017937505505014,85.61018309599389,Motorcycle,Reckless Driving,Serious,10,Madhesh
2025-09-16,20,Jhapa,26.554326291986815,87.8343792753103,Motorcycle,Monsoon Weather,Serious,9,Koshi
2025-02-16,17,Sunsari,26.594125991850632,87.20152520749478,Motorcycle,Reckless Driving,Minor,2,Koshi
2025-04-24,18,Gorkha,27.951056602746736,84.53459428460042,Car,Poor Road,Minor,4,Gandaki
2025-08-10,18,Arghakhanchi,27.92270955813412,83.18222365290242,Car,Speeding,Fatal,8,Lumbini
2025-05-29,16,Kanchanpur,28.769001228224944,80.24163852569993,Motorcycle,Reckless Driving,Fatal,5,Sudurpashchim
2025-07-21,15,Kailali,28.660134377555472,80.62916518473634,Motorcycle,Speeding,Fatal,7,Sudurpashchim
2025-03-17,12,Saptari,26.581748562606908,86.77120791113897,Motorcycle,Monsoon Weather,Fatal,3,Madhesh
2025-03-09,15,Chitwan,27.585808604786994,84.50784847037723,Motorcycle,Speeding,Fatal,3,Bagmati
2025-06-22,19,Kailali,28.659767929271645,80.6034468852429,Motorcycle,Speeding,Serious,6,Sudurpashchim
2025-02-12,15,Jajarkot,28.623775154218112,82.18907899877199,Motorcycle,Reckless Driving,Fatal,2,Karnali
2025-09-01,17,Sarlahi,27.011619651710387,85.49911929941665,Bus,Speeding,Serious,9,Madhesh
2025-10-20,19,Pyuthan,28.061049360999835,82.7551249631705,Motorcycle,Poor Road,Fatal,10,Lumbini
2025-01-26,19,Dhanusha,26.681289272842466,85.92565717138241,Motorcycle,Overtaking,Fatal,1,Madhesh
2025-10-08,14,Rupandehi,27.57663452263231,83.42662086503418,Car,Speeding,Fatal,10,Lumbini
2025-07-24,20,Sunsari,26.593685859493917,87.17449396015303,Bus,Reckless Driving,Fatal,7,Koshi
2025-05-15,21,Jhapa,26.573759640187056,87.97198319680298,Motorcycle,Poor Road,Serious,5,Koshi
2025-02-13,14,Rolpa,28.357210262463862,82.64703210993682,Motorcycle,Reckless Driving,Serious,2,Lumbini
2025-07-24,15,Siraha,26.82226035612453,86.3069224616773,Motorcycle,Reckless Driving,Serious,7,Madhesh
2025-09-14,21,Terhathum,27.11872867113949,87.61195148267554,Bus,Speeding,Fatal,9,Koshi
2025-08-11,17,Nuwakot,27.919862105324494,85.2763872759371,Bus,Reckless Driving,Serious,8,Bagmati
2025-12-24,11,Nawalparasi West,27.48605643422502,83.79029288044691,Bus,Speeding,Serious,12,Lumbini
2025-03-08,13,Rupandehi,27.57637806526538,83.43073088457119,Motorcycle,Speeding,Fatal,3,Lumbini
2025-03-11,17,Okhaldhunga,27.33832902001589,86.42486446417259,Car,Reckless Driving,Serious,3,Koshi
2025-09-04,14,Kailali,28.73117393834085,80.6695402772044,Bus,Monsoon Weather,Fatal,9,Sudurpashchim
2025-10-14,16,Rautahat,26.9812330056304,85.22340797406831,Motorcycle,Reckless Driving,Minor,10,Madhesh
2025-04-12,18,Dhankuta,26.904465568703277,87.39272372891378,Motorcycle,Monsoon Weather,Serious,4,Koshi
2025-09-07,22,Banke,28.085602577135404,81.58706982147626,Bus,Speeding,Serious,9,Lumbini
2025-07-22,17,Nawalparasi West,27.478734444328193,83.84877205817847,Motorcycle,Drink Driving,Fatal,7,Lumbini
2025-11-30,21,Ramechhap,27.39957770124886,86.03928349436673,Motorcycle,Reckless Driving,Fatal,11,Bagmati
2025-10-20,22,Morang,26.61824326462218,87.39480417033181,Motorcycle,Monsoon Weather,Serious,10,Koshi
2025-04-11,22,Dolakha,27.65406593135264,86.12305357771605,Bus,Reckless Driving,Fatal,4,Bagmati
2025-10-15,18,Sunsari,26.596970023255363,87.17831327001049,Motorcycle,Reckless Driving,Serious,10,Koshi
2025-11-12,12,Bhojpur,27.171565338518654,87.1208744793096,Motorcycle,Monsoon Weather,Fatal,11,Koshi
2025-09-26,19,Sunsari,26.58378545473082,87.10676743282858,Motorcycle,Speeding,Fatal,9,Koshi
2025-05-07,21,Khotang,27.172261417644958,86.85644403266643,Motorcycle,Reckless Driving,Fatal,5,Koshi
2025-05-05,17,Sankhuwasabha,27.349670170161943,87.17668036856035,Motorcycle,Speeding,Fatal,5,Koshi
2025-02-06,23,Bardiya,28.407081603489516,81.3413167531643,Truck,Drink Driving,Serious,2,Lumbini
2025-05-17,20,Dang,27.920857488740097,82.26489354939096,Bus,Speeding,Fatal,5,Lumbini
2025-08-09,19,Chitwan,27.596800915165364,84.53386892314582,Motorcycle,Speeding,Serious,8,Bagmati
2025-06-15,21,Parsa,27.202257754616312,84.91826616950311,Motorcycle,Speeding,Fatal,6,Madhesh
2025-12-17,19,Rautahat,26.985937975514364,85.33848268792919,Motorcycle,Monsoon Weather,Serious,12,Madhesh
2025-10-22,10,Saptari,26.53194766883169,86.67920479980353,Bicycle,Speeding,Serious,10,Madhesh
2025-02-15,16,Ilam,26.839967678717784,87.91177105565292,Motorcycle,Speeding,Fatal,2,Koshi
2025-02-27,21,Rautahat,26.9538050301598,85.26590799071005,Motorcycle,Speeding,Fatal,2,Madhesh
2025-12-10,15,Syangja,28.02366082776197,83.77736354860845,Motorcycle,Reckless Driving,Minor,12,Gandaki
2025-07-31,17,Kapilvastu,27.609179449234883,83.03598460107786,Motorcycle,Speeding,Fatal,7,Lumbini
2025-08-05,14,Sunsari,26.547035080883173,87.08184319844095,Bus,Speeding,Fatal,8,Koshi
2025-07-07,23,Lalitpur,27.60779703924958,85.24923207511856,Motorcycle,Drink Driving,Fatal,7,Bagmati
2025-06-28,23,Bhojpur,27.18897791358237,87.09731481623457,Motorcycle,Speeding,Fatal,6,Koshi
2025-04-08,15,Nuwakot,27.874358522917984,85.18193776885639,Motorcycle,Poor Road,Serious,4,Bagmati
2025-06-14,18,Palpa,27.85059057004149,83.55561806597976,Motorcycle,Reckless Driving,Serious,6,Lumbini
2025-06-26,15,Parbat,28.13906564243118,83.70017889877298,Motorcycle,Reckless Driving,Serious,6,Gandaki
2025-11-01,19,Bhaktapur,27.69339042712532,85.43594470800744,Truck,Reckless Driving,Serious,11,Bagmati
2025-12-02,19,Makwanpur,27.48421968724387,84.97908018914768,Car,Speeding,Serious,12,Bagmati
2025-01-13,20,Bhaktapur,27.65851225804134,85.3781712838313,Motorcycle,Speeding,Fatal,1,Bagmati
2025-06-06,18,Sindhuli,27.291459401527362,86.00963687744967,Motorcycle,Reckless Driving,Fatal,6,Bagmati
2025-03-28,23,Kanchanpur,28.765013718529026,80.2352348926511,Motorcycle,Speeding,Fatal,3,Sudurpashchim
2025-06-29,14,Kailali,28.660548473918624,80.53664135824943,Car,Speeding,Serious,6,Sudurpashchim
2025-11-12,12,Lalitpur,27.62158754657815,85.32611177253149,Motorcycle,Speeding,Fatal,11,Bagmati
